# Center-tapped Distribution transformer definitions
Name, NumPhases, Wdg1Bus, phase, Wdg1kV, Wdg1kVA, Wdg2Bus, phase, Wdg2kV, Wdg2kVA, Wdg3Bus, phase, Wdg3kV, Wdg3kVA, %imag, %R1, %R2, %R3, %NoLoadLoss, %X12, %X13, %X23
T5391973C, 1, L2673319, C, 7.2, 15, X2673319C, a, 0.12, 15, X2673319C, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5338937C, 1, L2897777, C, 7.2, 25, X2897777C, a, 0.12, 25, X2897777C, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T2224500658A, 1, L3784018, A, 7.2, 10, X3784018A, a, 0.12, 10, X3784018A, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5138313A, 1, L3141400, A, 7.2, 10, X3141400A, a, 0.12, 10, X3141400A, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T21388572B, 1, L3235252, B, 7.2, 25, X3235252B, a, 0.12, 25, X3235252B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T226010605C, 1, L2764411, C, 7.2, 15, X2764411C, a, 0.12, 15, X2764411C, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5260554C, 1, L3030200, C, 7.2, 15, X3030200C, a, 0.12, 15, X3030200C, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T227653310C, 1, L2746587, C, 7.2, 25, X2746587C, a, 0.12, 25, X2746587C, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5325473B, 1, L3010562, B, 7.2, 15, X3010562B, a, 0.12, 15, X3010562B, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T227187012A, 1, L2896685, A, 7.2, 15, X2896685A, a, 0.12, 15, X2896685A, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T227187012B, 1, L2896685, B, 7.2, 15, X2896685B, a, 0.12, 15, X2896685B, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T227187012C, 1, L2896685, C, 7.2, 15, X2896685C, a, 0.12, 15, X2896685C, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T28121368A, 1, L2748143, A, 7.2, 25, X2748143A, a, 0.12, 25, X2748143A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T21398815A, 1, L3216351, A, 7.2, 25, X3216351A, a, 0.12, 25, X3216351A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5391993A, 1, L3156034, A, 7.2, 10, X3156034A, a, 0.12, 10, X3156034A, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5247057A, 1, L3104128, A, 7.2, 15, X3104128A, a, 0.12, 15, X3104128A, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5138472C, 1, L2673309, C, 7.2, 25, X2673309C, a, 0.12, 25, X2673309C, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T21474587C, 1, L3104155, C, 7.2, 25, X3104155C, a, 0.12, 25, X3104155C, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T21248901B, 1, L2729430, B, 7.2, 25, X2729430B, a, 0.12, 25, X2729430B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5138644A, 1, L3197630, A, 7.2, 25, X3197630A, a, 0.12, 25, X3197630A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5338908C, 1, L2860481, C, 7.2, 10, X2860481C, a, 0.12, 10, X2860481C, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5323253B, 1, L2973152, B, 7.2, 25, X2973152B, a, 0.12, 25, X2973152B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T21357901B, 1, L3160117, B, 7.2, 25, X3160117B, a, 0.12, 25, X3160117B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5323235B, 1, L3197624, B, 7.2, 5, X3197624B, a, 0.12, 5, X3197624B, b, 0.12, 5, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T226308710B, 1, L2708744, B, 7.2, 75, X2708744B, a, 0.12, 75, X2708744B, b, 0.12, 75, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5260620C, 1, L3067506, C, 7.2, 10, X3067506C, a, 0.12, 10, X3067506C, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5302834C, 1, L2841625, C, 7.2, 10, X2841625C, a, 0.12, 10, X2841625C, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5323245B, 1, L2785512, B, 7.2, 25, X2785512B, a, 0.12, 25, X2785512B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5138236B, 1, L2673305, B, 7.2, 10, X2673305B, a, 0.12, 10, X2673305B, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5323234B, 1, L2860480, B, 7.2, 25, X2860480B, a, 0.12, 25, X2860480B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T226196642A, 1, L2914324, A, 7.2, 5, X2914324A, a, 0.12, 5, X2914324A, b, 0.12, 5, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T21386754A, 1, L2766741, A, 7.2, 25, X2766741A, a, 0.12, 25, X2766741A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5339001B, 1, L3178988, B, 7.2, 10, X3178988B, a, 0.12, 10, X3178988B, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5339017C, 1, L2729423, C, 7.2, 15, X2729423C, a, 0.12, 15, X2729423C, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T28147708B, 1, L2991929, B, 7.2, 25, X2991929B, a, 0.12, 25, X2991929B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5356802A, 1, L2767342, A, 7.2, 25, X2767342A, a, 0.12, 25, X2767342A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5356815A, 1, L2936212, A, 7.2, 25, X2936212A, a, 0.12, 25, X2936212A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T21389761B, 1, L2861219, B, 7.2, 25, X2861219B, a, 0.12, 25, X2861219B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T226163467A, 1, L3120376, A, 7.2, 25, X3120376A, a, 0.12, 25, X3120376A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5302400A, 1, L2991919, A, 7.2, 15, X2991919A, a, 0.12, 15, X2991919A, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T21380599A, 1, L3066804, A, 7.2, 37.5, X3066804A, a, 0.12, 37.5, X3066804A, b, 0.12, 37.5, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5274999C, 1, L2935550, C, 7.2, 25, X2935550C, a, 0.12, 25, X2935550C, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5247105B, 1, L2691942, B, 7.2, 15, X2691942B, a, 0.12, 15, X2691942B, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5260634A, 1, L2842383, A, 7.2, 15, X2842383A, a, 0.12, 15, X2842383A, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5223660C, 1, L3160863, C, 7.2, 15, X3160863C, a, 0.12, 15, X3160863C, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5337668B, 1, L2935549, B, 7.2, 37.5, X2935549B, a, 0.12, 37.5, X2935549B, b, 0.12, 37.5, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T226194865A, 1, L3027122, A, 7.2, 25, X3027122A, a, 0.12, 25, X3027122A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5338990B, 1, L2673331, B, 7.2, 50, X2673331B, a, 0.12, 50, X2673331B, b, 0.12, 50, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5338988A, 1, L3254231, A, 7.2, 10, X3254231A, a, 0.12, 10, X3254231A, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5321860B, 1, L2785543, B, 7.2, 25, X2785543B, a, 0.12, 25, X2785543B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T21459640C, 1, L2970258, C, 7.2, 37.5, X2970258C, a, 0.12, 37.5, X2970258C, b, 0.12, 37.5, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5323392B, 1, L2748124, B, 7.2, 25, X2748124B, a, 0.12, 25, X2748124B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5207290A, 1, L2879773, A, 7.2, 25, X2879773A, a, 0.12, 25, X2879773A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5302808C, 1, L2841626, C, 7.2, 10, X2841626C, a, 0.12, 10, X2841626C, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T28148633A, 1, L2991905, A, 7.2, 37.5, X2991905A, a, 0.12, 37.5, X2991905A, b, 0.12, 37.5, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T21015829A, 1, L2822861, A, 7.2, 25, X2822861A, a, 0.12, 25, X2822861A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5356011A, 1, L3216337, A, 7.2, 15, X3216337A, a, 0.12, 15, X3216337A, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5260514C, 1, L2674047, C, 7.2, 15, X2674047C, a, 0.12, 15, X2674047C, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5338976B, 1, L2691967, B, 7.2, 15, X2691967B, a, 0.12, 15, X2691967B, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T2224179616C, 1, L3626914, C, 7.2, 15, X3626914C, a, 0.12, 15, X3626914C, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T227903012A, 1, L3177894, A, 7.2, 25, X3177894A, a, 0.12, 25, X3177894A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T226308716B, 1, L2690187, B, 7.2, 75, X2690187B, a, 0.12, 75, X2690187B, b, 0.12, 75, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5293673A, 1, L3122827, A, 7.2, 25, X3122827A, a, 0.12, 25, X3122827A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T2223664050B, 1, L3315860, B, 7.2, 15, X3315860B, a, 0.12, 15, X3315860B, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5355942A, 1, L2973165, A, 7.2, 25, X2973165A, a, 0.12, 25, X2973165A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5338983B, 1, L2691965, B, 7.2, 5, X2691965B, a, 0.12, 5, X2691965B, b, 0.12, 5, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5391991A, 1, L3216346, A, 7.2, 15, X3216346A, a, 0.12, 15, X3216346A, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5321892C, 1, L3235267, C, 7.2, 25, X3235267C, a, 0.12, 25, X3235267C, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5138464C, 1, L3066801, C, 7.2, 10, X3066801C, a, 0.12, 10, X3066801C, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5260621C, 1, L2898515, C, 7.2, 25, X2898515C, a, 0.12, 25, X2898515C, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5337697B, 1, L2804258, B, 7.2, 25, X2804258B, a, 0.12, 25, X2804258B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5302675A, 1, L2954354, A, 7.2, 25, X2954354A, a, 0.12, 25, X2954354A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T226308730A, 1, L2802481, A, 7.2, 75, X2802481A, a, 0.12, 75, X2802481A, b, 0.12, 75, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5323398B, 1, L2710505, B, 7.2, 15, X2710505B, a, 0.12, 15, X2710505B, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5355587B, 1, L3104114, B, 7.2, 25, X3104114B, a, 0.12, 25, X3104114B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T225533237B, 1, L2798067, B, 7.2, 10, X2798067B, a, 0.12, 10, X2798067B, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T28118808A, 1, L3122825, A, 7.2, 37.5, X3122825A, a, 0.12, 37.5, X3122825A, b, 0.12, 37.5, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5337704B, 1, L2710546, B, 7.2, 25, X2710546B, a, 0.12, 25, X2710546B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5337701B, 1, L2879071, B, 7.2, 25, X2879071B, a, 0.12, 25, X2879071B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5337675A, 1, L2785514, A, 7.2, 25, X2785514A, a, 0.12, 25, X2785514A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5260594A, 1, L2898457, A, 7.2, 10, X2898457A, a, 0.12, 10, X2898457A, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T2224386815A, 1, L3727708, A, 7.2, 15, X3727708A, a, 0.12, 15, X3727708A, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5260590B, 1, L3216988, B, 7.2, 25, X3216988B, a, 0.12, 25, X3216988B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5323266B, 1, L3197632, B, 7.2, 15, X3197632B, a, 0.12, 15, X3197632B, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5293422C, 1, L3178997, C, 7.2, 15, X3178997C, a, 0.12, 15, X3178997C, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5339005B, 1, L2785535, B, 7.2, 37.5, X2785535B, a, 0.12, 37.5, X2785535B, b, 0.12, 37.5, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5337626C, 1, L3216343, C, 7.2, 25, X3216343C, a, 0.12, 25, X3216343C, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5338919A, 1, L2748127, A, 7.2, 15, X2748127A, a, 0.12, 15, X2748127A, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5355438C, 1, L2673323, C, 7.2, 25, X2673323C, a, 0.12, 25, X2673323C, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5138798B, 1, L3104859, B, 7.2, 15, X3104859B, a, 0.12, 15, X3104859B, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T228001810A, 1, L2859403, A, 7.2, 25, X2859403A, a, 0.12, 25, X2859403A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5338915C, 1, L2954345, C, 7.2, 15, X2954345C, a, 0.12, 15, X2954345C, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5339048A, 1, L3160098, A, 7.2, 15, X3160098A, a, 0.12, 15, X3160098A, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5325474B, 1, L3254228, B, 7.2, 25, X3254228B, a, 0.12, 25, X3254228B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5321878A, 1, L3101788, A, 7.2, 25, X3101788A, a, 0.12, 25, X3101788A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5337677A, 1, L2785513, A, 7.2, 25, X2785513A, a, 0.12, 25, X2785513A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T225684682B, 1, L3231269, B, 7.2, 15, X3231269B, a, 0.12, 15, X3231269B, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T28129399C, 1, L2991921, C, 7.2, 25, X2991921C, a, 0.12, 25, X2991921C, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5302731A, 1, L3122826, A, 7.2, 25, X3122826A, a, 0.12, 25, X3122826A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T21325725C, 1, L2842390, C, 7.2, 15, X2842390C, a, 0.12, 15, X2842390C, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5138571A, 1, L2991913, A, 7.2, 15, X2991913A, a, 0.12, 15, X2991913A, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5339020A, 1, L3104144, A, 7.2, 10, X3104144A, a, 0.12, 10, X3104144A, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5339013B, 1, L2804270, B, 7.2, 15, X2804270B, a, 0.12, 15, X2804270B, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5260632A, 1, L2917333, A, 7.2, 25, X2917333A, a, 0.12, 25, X2917333A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5247058A, 1, L2673315, A, 7.2, 10, X2673315A, a, 0.12, 10, X2673315A, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T225918936C, 1, L2688693, C, 7.2, 15, X2688693C, a, 0.12, 15, X2688693C, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5321893C, 1, L2841645, C, 7.2, 25, X2841645C, a, 0.12, 25, X2841645C, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5391740B, 1, L3048200, B, 7.2, 10, X3048200B, a, 0.12, 10, X3048200B, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5138260A, 1, L3048208, A, 7.2, 15, X3048208A, a, 0.12, 15, X3048208A, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5260535C, 1, L3067507, C, 7.2, 37.5, X3067507C, a, 0.12, 37.5, X3067507C, b, 0.12, 37.5, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T21389962C, 1, L2804249, C, 7.2, 15, X2804249C, a, 0.12, 15, X2804249C, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5328363B, 1, L2936213, B, 7.2, 37.5, X2936213B, a, 0.12, 37.5, X2936213B, b, 0.12, 37.5, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T228057846A, 1, L3215340, A, 7.2, 25, X3215340A, a, 0.12, 25, X3215340A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5339052C, 1, L3118855, C, 7.2, 37.5, X3118855C, a, 0.12, 37.5, X3118855C, b, 0.12, 37.5, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5323261B, 1, L3085397, B, 7.2, 25, X3085397B, a, 0.12, 25, X3085397B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5260569C, 1, L3104796, C, 7.2, 25, X3104796C, a, 0.12, 25, X3104796C, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T228622562A, 1, L3108449, A, 7.2, 15, X3108449A, a, 0.12, 15, X3108449A, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5337632C, 1, L2673307, C, 7.2, 15, X2673307C, a, 0.12, 15, X2673307C, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T21398536A, 1, L2973159, A, 7.2, 15, X2973159A, a, 0.12, 15, X2973159A, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5321877A, 1, L3101787, A, 7.2, 25, X3101787A, a, 0.12, 25, X3101787A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5338931C, 1, L2785521, C, 7.2, 37.5, X2785521C, a, 0.12, 37.5, X2785521C, b, 0.12, 37.5, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5339016B, 1, L3235273, B, 7.2, 25, X3235273B, a, 0.12, 25, X3235273B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5356798C, 1, L2692600, C, 7.2, 25, X2692600C, a, 0.12, 25, X2692600C, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T21386442C, 1, L3179637, C, 7.2, 37.5, X3179637C, a, 0.12, 37.5, X3179637C, b, 0.12, 37.5, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5337633C, 1, L2729406, C, 7.2, 15, X2729406C, a, 0.12, 15, X2729406C, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5302678A, 1, L3029499, A, 7.2, 10, X3029499A, a, 0.12, 10, X3029499A, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5251828B, 1, L3179650, B, 7.2, 15, X3179650B, a, 0.12, 15, X3179650B, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5356803A, 1, L2748780, A, 7.2, 25, X2748780A, a, 0.12, 25, X2748780A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T21386976A, 1, L3141398, A, 7.2, 15, X3141398A, a, 0.12, 15, X3141398A, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5293668A, 1, L3085403, A, 7.2, 25, X3085403A, a, 0.12, 25, X3085403A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5138796B, 1, L3236011, B, 7.2, 15, X3236011B, a, 0.12, 15, X3236011B, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5355584B, 1, L2710542, B, 7.2, 25, X2710542B, a, 0.12, 25, X2710542B, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T226191995B, 1, L2801896, B, 7.2, 15, X2801896B, a, 0.12, 15, X2801896B, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5337688B, 1, L3029501, B, 7.2, 15, X3029501B, a, 0.12, 15, X3029501B, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T228446184A, 1, L3159645, A, 7.2, 25, X3159645A, a, 0.12, 25, X3159645A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T226193698C, 1, L3125349, C, 7.2, 25, X3125349C, a, 0.12, 25, X3125349C, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5325472B, 1, L2973149, B, 7.2, 15, X2973149B, a, 0.12, 15, X2973149B, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T21390038C, 1, L3030205, C, 7.2, 25, X3030205C, a, 0.12, 25, X3030205C, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5356012A, 1, L2841615, A, 7.2, 15, X2841615A, a, 0.12, 15, X2841615A, b, 0.12, 15, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T5260495B, 1, L2767407, B, 7.2, 10, X2767407B, a, 0.12, 10, X2767407B, b, 0.12, 10, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T225767272A, 1, L3139103, A, 7.2, 25, X3139103A, a, 0.12, 25, X3139103A, b, 0.12, 25, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
T28129466A, 1, L3011293, A, 7.2, 50, X3011293A, a, 0.12, 50, X3011293A, b, 0.12, 50, 0.5, 0.6, 1.2, 1.2, 0.2, 2.04, 2.04, 1.36 
